time,type,x,y,z,vx,vy,vz,ax,ay,az,yaw,w1,w2,w3
0.0,takeoff,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23333333333333334,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36666666666666664,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43333333333333335,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8333333333333334,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0333333333333332,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2333333333333334,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5333333333333332,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7333333333333334,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8666666666666667,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9333333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9666666666666666,none,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0
2.033333333333333,none,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0666666666666664,cmdFullState,-0.8312748162333079,-2.973591381402316,0.7625,1.4305320349787322e-12,3.520910324025574e-13,-1.7686566047479638e-13,-2.821215280265773e-28,2.1534067891691195e-29,5.64245556652836e-29,-9.853509292515296e-14,0.0,0.0,0.0
2.1,cmdFullState,-0.8312671678261914,-2.9735855800413695,0.7625068557351985,0.0005571208188244615,0.0004208698382743131,0.0004963776406058258,0.03220062218866428,0.024171730450080055,0.028419381821681338,0.40329395836587173,0.0,0.0,0.0
2.1333333333333333,cmdFullState,-0.8312206759032941,-2.9735507274220305,0.7625478053098361,0.0025884361641464486,0.0019310795378798763,0.0022634328983720036,0.09766806117301263,0.07211095278490101,0.08407854380959212,0.3963707458193419,0.0,0.0,0.0
